clean_tweet,tweet_translated,polarity,sentimen
wajar kalau khawatir banyak keluh brebet pertalite belakang jatim mungkin campur air aditif mangan bp memang etanol pakar bilang aman buat kendara modern tidak pengaruh performa kalau mau hindar coba pertamax cek servis,"it's normal to worry that there will be a lot of complaints about pertalite in the back of east java, maybe it's mixed with water, the bp manganese additive is indeed ethanol, experts say it's safe for modern drivers, it doesn't affect performance, if you want to avoid it, try pertamax, check the service",0.17,positive
dapat pribadi boleh tidak tuju bbm plat merah masalah bukan campur etanol benar lama cemar air bukan betul jadi kala hujan deras hari bisa jadi tangki simpan spbu kondisi kurang baik,"personally, you may or may not go to the red plate fuel. the problem is that it doesn't mix with ethanol. it's true that it takes a long time to be contaminated with water. it's not true. so if it rains heavily on a day, it could be that the gas station's storage tank is not in good condition.",0.08928571428571429,positive
kendara buat tahun berapa spbu swasta batal beli bbm pertamina cuma masalah barang datang beda pesan masalah orang sakit jiwa bikin narasi soal efek buruk campur etanol makanya batal,"what year are private gas stations canceling their purchase of pertamina fuel? the only problem is that the goods arrive differently. the message is the problem of mentally ill people. they make narratives about the bad effects of mixing with ethanol, that's why they cancel.",-0.23999999999999994,negative
bukti kasus mesin rusak campur etanol bahlil masih ngegas maksa rakyat pakai bbm ber etanol ilmu bantah kencang tanggung jawab ringan maaf jiaaah komisaris pertamina malah masih sibuk urus sih mantan,"evidence of the case of a damaged engine mixed with ethanol, even though he still insists on forcing people to use ethanol-based fuel, science, strong rebuttal, light responsibility, sorry if the pertamina commissioner is still busy taking care of the former",0.0722222222222222,positive
bisa campur air bisa kena sabotase kan masih selidik kalau cuma campur etanol benar masaih standar maksimal motor atas tahun bisa guna etanol lebih,"if you can mix it with water, it could be sabotaged, but if you only mix it with ethanol, that's right, it's still the maximum standard for motorbikes over the year, can you use more ethanol?",0.19642857142857142,positive
salah satu tuju tidak langsung bijak tingkat campur etanol misal e e e bisa dorong jual mobil baru utama dukung teknologi flex fuel bisa pakai campur etanol tinggi,"one of the indirect goals is to wisely mix levels of ethanol, for example e e e can encourage sales of new cars, mainly support flex fuel technology, can use high ethanol mixes",0.2907575757575757,positive
bodoh amit benar ndasnya atos entar kalau pertamina bangkrut tidak mau beli campur etanol jadi sasar pihak swasta ikut makek etanol kalau tidak bajing apa layak sebut orang,"stupid, amit, that's right, it's a matter of time if pertamina goes bankrupt, it doesn't want to buy a mixture of ethanol, so it's targeting the private sector to join in using ethanol, otherwise it's an asshole, what's it worth calling people?",-0.05357142857142856,negative
tidak jujuran orang bahlil lahadalia campur etanol bbm putus makna etanol campur bbm harus sebut efek tidak semua mesin jenis kendara dapat terima bbm oplos,"dishonest people say that ethanol mixed with fuel is broken, the meaning of ethanol mixed with fuel has to be mentioned as to the effects, not all types of vehicles can accept mixed fuel",-0.13999999999999999,negative
jadi masalah indonesia tidak terap skema flex fuel bisa bensin campur bensin etanol bensin pertamina masih banyak oplos sama campur air cuma akal busuk bahlil komplot meski bisa ngebabat hutan dapat proyek,"so the problem is that indonesia doesn't apply the flex fuel scheme, you can mix petrol with petrol, ethanol, pertamina petrol, there are still lots of mix-ups with water, it's just a bad idea that even if you can clear the forest, you can get a project.",-0.29999999999999993,negative
benar batas umur kendara mayoritas armada indonesia masih gantung model lama karburator rentan korosi serap air etanol campur rendah e e umum kompatibel kendara tua bahan bakar segar kadar lebih tinggi,"it's true that the age limit for vehicles is that the majority of the indonesian fleet still has old models of carburetors that are susceptible to corrosion, water absorption, low mixed ethanol, e, generally compatible with older vehicles, fresh fuel, higher levels",0.15208333333333332,positive
etanol duga campur air begini tambah etanol sifat higroskopis alias serap molekul air,"ethanol is thought to mix with water like this, adding to ethanol's hygroscopic properties, meaning it absorbs water molecules",0.0,neutral
waspada fenomena busi motor cepat mati isi pertalite etanol belakang banyak banget keluh busi motor dadak masalah rutin pakai pertalite duga kandung campur etanol kenapa bisa jadi etanol,"beware of the phenomenon of motorbike spark plugs dying quickly. fill with pertalite. ethanol in the back, lots of complaints about motorbike spark plugs suddenly, problems regularly using pertalite. i suspect it contains a mixture of ethanol, why does it turn into ethanol?",0.08333333333333333,positive
temu ujung perkara etanol pantas campur bbm sama singkong,the solution to the ethanol case is to mix fuel with cassava,0.0,neutral
aduh mendagri minta tinggal beras alih jagung singkong bodoh bilang jagung singkong buat bikin etanol campur bbm terus bijimana benar mending kalian tanam jagung amp singkong jadi jabat,"ouch, the minister of home affairs asked to leave rice instead of corn, stupid cassava, he said, cassava corn is used to make ethanol, mixed with fuel and seeds, which is true, it's better if you plant corn and cassava becomes shaken",0.012500000000000011,positive
simpan spbu kayak update buat bisa simpan bbm kandung etanol tinggi lama oita tidak tahu berapa campur ramai rencana etanol,save gas stations like an update to be able to store high ethanol content fuel for a long time. oita doesn't know how much ethanol is mixed,0.162,positive
indonesia bakal wajib campur etanol bbm sumber admin pangkas emisi karbon indonesia bakal wajib campur etanol bbm dunia industridunia industri,indonesia will be required to mix ethanol for fuel admin source cuts carbon emissions indonesia will be required to mix ethanol for fuel industrial world industrial world,0.0,neutral
kok kerak warna tahu masih awam rusak bahan bakar campur etanol ada ikat etanol air hambat bakar akibat karat tidak lihat karat,"how come the color of the tofu crust is still generally damaged by fuel mixed with ethanol, there is a binding of ethanol, water, it inhibits combustion due to rust, you can't see the rust",-0.024999999999999994,negative
jumlah investor global tarik investasi proyek bioetanol indonesia wacana guna campur bbm etanol e toyota jadi salah satu usaha nyata minat bangun pabrik etanol dukung kendara bahan bakar campur etanol,"number of global investors attracting investment in indonesia's bioethanol project, talk of mixing ethanol fuel with toyota becoming one of the real businesses interested in building an ethanol factory to support ethanol-mixed fuel vehicles",0.225,positive
perintah cepat rencana kembang industri bioetanol nasional etanol persen e target mulai terap tahun campur bahan bakar bensin menteri agraria tata ruang kepala badan tanah nasional atr bpn nusron wahid,quick orders for national bioethanol industry development plan ethanol percent e target to start implementation in year mix petrol fuel minister of agrarian spatial planning head of national land agency atr bpn nusron wahid,0.3333333333333333,positive
pakar bantah isu campur etanol pertalite sebab motor brebet jatim,experts deny the issue of mixing pertalite ethanol because motorbikes are slow in east java,-0.30000000000000004,negative
nah kan padahal perspektif awal campur etanol bensin manfaat bukan buka lahan baru,"well, the initial perspective of mixing ethanol with petrol is that the benefit is not to open new land",0.04545454545454545,positive
penting apa beliau banget bensin campur etanol,does it really matter whether gasoline is mixed with ethanol?,0.1,positive
literatur baca media kompas bayar jadi masal jatim jenis pertalite mungkin campur etanol jelas bisa bantah pertaminan campur etanol bbm non subsidi harga etanol sendiri lebih mahal tidak,"literature read media kompas pay for the masses in east java, the type of pertalite maybe mixed with ethanol, obviously you can argue that pertaminan mixes ethanol, non-subsidized fuel, the price of ethanol itself is more expensive, isn't it?",0.0,neutral
tebu jadi prioritas pabrik bahan baku etanol bakal guna penuh butuh gula nasional rencana campur bbm e,sugarcane is a priority for ethanol raw material factories to fully utilize the national sugar needs for fuel mixing plans,-0.23076923076923078,negative
dasar telusur nyata bahlil lahadalia etanol campur bbm kurang emisi impor benar umum detail mandat as rata rata e e bukan wajib e brasil e e bukan b b mungkin salah sebut india target e thailand,real search basis bahlil lahadalia ethanol mixed fuel less imported emissions correct general details mandate us average e e not mandatory e brazil e e not b b maybe wrongly call india target e thailand,-0.09444444444444444,negative
guna etanol campur bahan bakar e e umum aman kendara modern tahun atas epa studi bantu kurang emisi beberapa keluh rusak muncul kendara lama non flex fuel,"use of ethanol mixed with e fuel, generally safe for modern vehicles in the year above, epa studies help reduce emissions, several complaints about damage arise from old non-flex fuel vehicles",0.13333333333333333,positive
memang kendara lama operasi indonesia dapat penysesuaian buat guna bbm campur etanol kan,"indeed, old vehicles operating in indonesia can be adjusted to use fuel mixed with ethanol, right?",0.12857142857142856,positive
